id,order_id,promo_id,discount_amount
5917,11284,6,43.39
5918,38049,10,43.64
5919,34840,23,23.17
5920,12349,35,27.02
5921,16107,45,11.26
5922,41983,17,3.05
5923,16914,39,41.0
5924,43920,7,134.39
5925,37650,12,11.03
5926,9103,24,91.47
5927,16083,11,17.45
5928,41466,34,22.74
5929,3470,4,48.31
5930,25408,9,39.64
5931,41770,8,3.85
5932,36287,33,19.72
5933,37348,24,15.6
5934,47844,45,85.35
5935,8117,34,6.52
5936,36131,46,103.93
5937,3756,19,8.79
5938,30370,34,5.84
5939,28618,37,84.8
5940,13916,31,15.02
5941,20,6,77.49
5942,26695,9,25.99
5943,13731,34,9.78
5944,1370,1,55.35
5945,4632,1,109.11
5946,24738,20,21.13
5947,30813,31,50.01
5948,39553,45,72.19
5949,66,39,57.73
5950,36465,43,3.92
5951,5791,20,9.76
5952,49016,26,198.61
5953,45317,45,29.3
5954,13043,36,63.62
5955,37693,11,25.8
5956,37821,29,2.2
5957,20525,5,65.37
5958,47104,29,36.48
5959,11198,4,94.37
5960,47383,5,78.72
5961,49453,26,134.1
5962,47029,43,4.11
5963,33826,14,56.27
5964,34494,41,1.34
5965,35727,30,47.86
5966,20886,25,41.26
5967,900,5,96.3
5968,11317,22,34.99
5969,9045,44,47.35
5970,38708,14,49.54
5971,44630,41,2.47
5972,1817,32,41.47
5973,49040,43,53.77
5974,3660,3,55.22
5975,15016,39,11.88
5976,15531,14,31.53
5977,16955,20,68.62
5978,10606,19,72.97
5979,12892,30,80.9
5980,23687,11,31.23
5981,47259,22,106.08
5982,38815,19,22.2
5983,34544,37,66.87
5984,7554,5,50.05
5985,5333,27,61.77
5986,21811,50,48.22
5987,8804,24,133.91
5988,27910,46,121.36
5989,10118,35,23.53
5990,7913,46,28.59
5991,5387,1,74.95
5992,48744,23,35.39
5993,37803,6,69.91
5994,3935,43,51.62
5995,35398,2,16.7
5996,17986,26,47.04
5997,12044,10,3.45
5998,19247,12,6.68
5999,29246,14,20.72
6000,1084,10,24.99
6001,14380,40,154.16
6002,2485,21,97.65
6003,17959,14,9.27
6004,16321,29,8.68
6005,49680,1,8.45
6006,11702,25,16.3
6007,18011,2,5.34
6008,35049,39,45.67
6009,40768,44,129.2
6010,13754,34,11.65
6011,34581,2,12.42
6012,9339,35,63.36
6013,21642,26,7.59
6014,4690,29,3.4
6015,16804,50,26.53
6016,15675,48,60.46
6017,17606,40,37.19
6018,15245,20,33.7
6019,33398,50,135.29
6020,35758,44,24.48
6021,1958,43,20.92
6022,418,24,68.04
6023,12173,22,53.07
6024,38649,50,199.02
6025,10424,42,115.19
6026,31246,22,98.77
6027,48892,39,39.84
6028,13619,44,17.38
6029,34695,20,44.1
6030,5898,44,96.66
6031,23139,36,28.64
6032,35365,19,66.2
6033,13471,42,35.81
6034,31056,50,118.18
6035,32336,38,9.25
6036,26095,22,79.42
6037,93,2,20.77
6038,4620,26,89.12
6039,42060,30,45.69
6040,29708,12,3.31
6041,26850,26,94.7
6042,48829,26,48.47
6043,37631,35,85.73
6044,39811,13,46.07
6045,49137,36,87.74
6046,18299,31,1.79
6047,20909,20,30.74
6048,49644,19,33.18
6049,19875,37,36.16
6050,10285,49,7.83
6051,42782,28,22.68
6052,12937,30,87.37
6053,7217,10,2.02
6054,24333,40,60.39
6055,46770,2,41.53
6056,14736,27,131.0
6057,36393,13,125.38
6058,29834,13,84.47
6059,40327,29,29.92
6060,48653,34,6.3
6061,35245,17,3.84
6062,1233,30,28.63
6063,11813,12,10.41
6064,24939,12,12.33
6065,9752,29,47.11
6066,4847,35,55.73
6067,6580,11,90.96
6068,23520,32,32.74
6069,34824,29,40.92
6070,36552,24,130.24
6071,46430,20,117.77
6072,49464,14,78.47
6073,19693,19,97.42
6074,38481,32,69.25
6075,20462,7,12.99
6076,23832,46,65.56
6077,14505,43,11.12
6078,1717,9,25.21
6079,10188,17,4.45
6080,26706,17,3.0
6081,35729,28,99.29
6082,24061,3,91.72
6083,22128,50,74.94
6084,1417,18,62.92
6085,39506,5,18.35
6086,42973,6,62.21
6087,33313,1,31.39
6088,27215,16,7.65
6089,3283,44,15.14
6090,40435,30,99.46
6091,40124,28,67.05
6092,13988,31,5.38
6093,22179,36,23.16
6094,20233,23,50.75
6095,44254,41,6.44
6096,7429,38,35.55
6097,4031,1,52.04
6098,11584,14,41.34
6099,49862,33,108.16
6100,20887,28,13.96
6101,2652,41,2.74
6102,40449,10,24.54
6103,11625,34,7.44
6104,12990,14,17.42
6105,37114,3,118.2
6106,982,37,30.52
6107,37311,20,39.88
6108,6801,36,96.03
6109,49033,29,12.5
6110,10164,25,10.58
6111,33502,11,16.06
6112,35855,6,97.25
6113,9731,37,104.99
6114,48922,18,69.08
6115,43473,35,41.34
6116,8503,26,8.43
6117,19865,4,38.88
6118,37750,19,25.51
6119,34535,16,41.48
6120,42835,46,45.79
6121,39818,46,16.38
6122,26518,33,43.27
6123,13812,6,82.08
6124,49649,17,2.9
6125,43294,2,27.18
6126,45062,1,33.48
6127,23394,9,19.82
6128,14249,9,42.68
6129,37649,48,126.17
6130,22976,25,4.25
6131,34921,37,49.44
6132,34197,46,84.41
6133,25625,31,42.33
6134,45077,33,190.98
6135,7512,43,34.57
6136,45197,43,30.05
6137,26879,33,62.29
6138,46161,47,13.01
6139,4450,24,11.8
6140,11662,3,41.76
6141,29531,14,64.52
6142,26427,13,54.23
6143,12084,23,45.53
6144,46136,13,24.41
6145,33990,3,122.09
6146,26060,46,45.83
6147,26791,20,11.99
6148,4578,50,56.55
6149,27148,46,23.78
6150,41372,8,1.62
6151,23478,3,22.4
6152,39604,47,12.1
6153,21456,39,21.06
6154,45006,7,112.44
6155,772,12,8.0
6156,24537,10,23.95
6157,7065,44,81.4
6158,19766,4,11.83
6159,3719,8,21.36
6160,15362,44,58.14
6161,18959,2,22.47
6162,29980,25,6.05
6163,20493,27,43.89
6164,47893,49,12.4
6165,38832,25,13.49
6166,23262,8,12.27
6167,12356,9,7.84
6168,16882,1,67.78
6169,27468,42,121.44
6170,11000,35,62.6
6171,8122,10,4.11
6172,40796,3,72.06
6173,43451,27,3.77
6174,20443,24,58.61
6175,42568,34,6.13
6176,43183,28,67.87
6177,8795,32,25.85
6178,1840,11,21.41
6179,12840,32,14.6
6180,27333,33,34.6
6181,36954,13,7.43
6182,7909,47,3.48
6183,5630,23,4.31
6184,18176,27,32.55
6185,37148,16,8.69
6186,14609,7,15.32
6187,24275,31,18.39
6188,11776,34,7.4
6189,43015,36,4.79
6190,9584,20,96.84
6191,32463,26,13.53
6192,32003,18,54.93
6193,18379,15,15.11
6194,17647,16,33.29
6195,25163,29,27.27
6196,9402,41,12.88
6197,44965,24,159.27
6198,7872,19,19.17
6199,46234,31,30.62
6200,21674,47,6.2
6201,29367,33,30.54
6202,15859,41,30.82
6203,31040,9,17.61
6204,30926,29,42.12
6205,33449,13,79.86
6206,14885,20,7.37
6207,13792,33,60.34
6208,47233,48,8.57
6209,28707,5,33.82
6210,8689,26,80.2
6211,21921,22,34.83
6212,7138,40,102.74
6213,36932,3,104.52
6214,35281,8,5.37
6215,23047,3,160.04
6216,43571,13,92.2
6217,10729,42,91.72
6218,9713,16,24.32
6219,30427,46,52.93
6220,18842,17,14.92
6221,11024,26,36.38
6222,10686,28,32.77
6223,43827,33,53.6
6224,39292,11,44.95
6225,28586,36,13.22
6226,37071,36,13.35
6227,8828,10,17.1
6228,29324,29,16.85
6229,1600,32,9.55
6230,14011,30,18.52
6231,3008,12,26.29
6232,38260,16,55.52
6233,2272,17,6.08
6234,15627,39,40.99
6235,49042,40,36.4
6236,1807,23,12.89
6237,37326,36,47.13
6238,7666,11,28.41
6239,2018,14,12.15
6240,34074,26,43.88
6241,12757,40,87.23
6242,4417,30,22.05
6243,30200,29,25.75
6244,30484,47,23.24
6245,32017,25,27.76
6246,2879,40,126.04
6247,21392,49,10.02
6248,47644,47,15.01
6249,45750,12,15.49
6250,22195,36,12.0
6251,45307,33,23.61
6252,10313,3,32.54
6253,15304,3,85.26
6254,6884,35,23.97
6255,766,7,35.07
6256,17734,30,142.02
6257,2801,19,20.12
6258,26667,4,48.89
6259,7010,33,19.74
6260,37454,33,59.62
6261,1564,30,72.55
6262,39521,29,44.3
6263,7808,4,25.02
6264,32978,17,15.26
6265,45940,31,40.92
6266,18297,21,66.09
6267,37736,38,34.09
6268,36377,22,14.01
6269,42943,35,33.41
6270,88,30,131.83
6271,7177,48,6.06
6272,28601,1,75.09
6273,36877,39,40.14
6274,9982,21,131.21
6275,42802,6,68.45
6276,46134,22,96.02
6277,44583,39,8.3
6278,19715,17,24.58
6279,8598,42,91.4
6280,26223,34,9.38
6281,32959,16,56.99
6282,18871,32,56.53
6283,1042,42,155.51
6284,17380,4,1.68
6285,18683,12,19.99
6286,32569,35,32.47
6287,28394,23,112.11
6288,11980,10,33.11
6289,15104,40,71.75
6290,17973,5,120.84
6291,38316,49,32.85
6292,35200,19,36.41
6293,36104,23,107.33
6294,1668,42,135.12
6295,2766,2,21.22
6296,24839,44,79.26
6297,44905,29,51.94
6298,49948,32,36.05
6299,20150,11,21.51
6300,19015,1,37.3
6301,4633,9,13.97
6302,27232,35,3.16
6303,25746,49,48.07
6304,9683,24,31.2
6305,11952,46,16.09
6306,9464,49,98.94
6307,21013,14,70.75
6308,179,50,79.4
6309,11724,50,68.98
6310,20780,18,60.88
6311,46074,49,44.51
6312,21208,8,5.87
6313,48648,17,15.83
6314,191,21,66.54
6315,30317,42,104.43
6316,4206,3,19.7
6317,20041,28,18.79
6318,37147,41,3.94
6319,30783,2,15.91
6320,36458,15,33.89
6321,12263,29,67.35
6322,18151,32,42.91
6323,24140,34,8.29
6324,37687,1,75.23
6325,39705,35,35.81
6326,49310,4,18.15
6327,262,38,16.95
6328,35814,47,13.6
6329,9050,15,6.28
6330,17815,21,19.42
6331,9524,9,4.69
6332,34050,19,61.62
6333,49981,37,30.38
6334,35831,39,5.26
6335,555,42,49.44
6336,3932,39,12.76
6337,25872,1,54.5
6338,31633,8,21.07
6339,12325,4,31.02
6340,32990,4,28.27
6341,22028,38,24.02
6342,16951,43,112.61
6343,5082,36,46.76
6344,46786,39,34.47
6345,40552,30,109.35
6346,5099,16,45.07
6347,6573,46,26.58
6348,45234,8,36.49
6349,9750,20,21.62
6350,12813,40,79.42
6351,47011,15,46.82
6352,42094,32,55.36
6353,9185,48,81.65
6354,49713,13,5.3
6355,7866,42,169.13
6356,5713,23,10.56
6357,49298,30,9.76
6358,38201,44,97.0
6359,19649,4,8.32
6360,11450,28,24.79
6361,19021,15,18.21
6362,7021,1,48.34
6363,29788,38,17.69
6364,4335,20,34.04
6365,26616,24,215.12
6366,44594,9,10.17
6367,8444,44,53.06
6368,1570,43,160.02
6369,563,21,10.1
6370,17567,26,101.0
6371,14310,11,22.7
6372,2157,11,12.98
6373,32655,24,10.68
6374,2985,19,28.63
6375,47428,49,18.17
6376,2554,24,205.47
6377,26034,11,35.74
6378,16372,32,66.47
6379,32818,44,64.74
6380,18975,27,71.44
6381,14133,47,7.48
6382,8352,36,76.9
6383,47899,18,4.32
6384,9272,3,19.31
6385,40937,26,68.9
6386,6983,20,10.14
6387,45174,23,22.14
6388,15631,33,43.54
6389,13831,10,62.26
6390,21396,26,72.38
6391,23887,29,71.78
6392,43091,41,7.2
6393,14006,17,21.09
6394,46007,18,17.27
6395,14272,22,44.63
6396,34904,40,40.87
6397,44416,19,65.86
6398,40835,15,9.14
6399,28537,1,3.55
6400,7149,3,89.96
6401,4689,25,45.13
6402,48429,46,37.87
6403,11778,31,9.52
6404,45425,17,13.32
6405,4121,4,19.08
6406,41903,44,29.85
6407,9445,43,86.04
6408,6879,19,37.74
6409,23707,36,74.33
6410,33362,40,15.21
6411,9193,1,66.17
6412,16127,22,165.18
6413,13736,32,46.37
6414,6546,6,82.55
6415,43009,30,21.21
6416,34746,37,128.7
6417,31406,25,2.89
6418,36995,50,40.15
6419,7534,26,198.45
6420,22557,6,26.36
6421,29801,4,28.48
6422,35636,4,42.09
6423,18559,24,56.19
6424,15008,16,40.94
6425,3676,12,11.16
6426,34923,20,14.2
6427,19354,46,93.65
6428,21471,50,6.02
6429,7423,8,19.37
6430,43178,22,67.38
6431,31269,5,122.04
6432,8454,11,58.21
6433,938,20,58.35
6434,44103,40,112.79
6435,33477,10,42.27
6436,9961,30,37.23
6437,49875,4,30.52
6438,49704,1,8.91
6439,24892,18,55.81
6440,21089,14,12.99
6441,701,27,44.2
6442,76,6,79.38
6443,9833,27,46.38
6444,24066,22,32.13
6445,10523,17,1.97
6446,13909,4,5.14
6447,22853,14,39.49
6448,21022,40,35.56
6449,2309,31,25.1
6450,12983,15,55.65
6451,24179,29,89.21
6452,49299,10,57.27
6453,10758,37,39.48
6454,18441,46,118.05
6455,1528,25,19.64
6456,5117,27,59.03
6457,28634,34,3.72
6458,1882,43,27.18
6459,40423,9,49.28
6460,35596,41,5.63
6461,10430,22,30.39
6462,36254,16,3.81
6463,22112,24,11.71
6464,1974,42,53.02
6465,6232,38,16.67
6466,15429,42,71.51
6467,45769,50,8.58
6468,26800,18,43.92
6469,43301,9,15.42
6470,6400,15,15.45
6471,35280,40,73.43
6472,36413,9,53.9
6473,18454,47,5.86
6474,19361,5,152.03
6475,13256,1,47.0
6476,17325,34,4.63
6477,44971,37,46.51
6478,448,4,7.6
6479,5721,39,31.84
6480,18839,14,164.44
6481,38217,16,32.93
6482,39448,48,3.64
6483,31682,11,74.91
6484,31483,50,34.2
6485,43104,12,5.0
6486,21756,5,20.63
6487,7077,20,83.03
6488,46051,32,73.96
6489,15435,44,4.66
6490,1701,41,1.59
6491,26399,17,0.97
6492,28540,6,3.81
6493,39471,22,38.48
6494,44008,44,64.29
6495,3690,40,113.98
6496,39927,43,21.04
6497,26649,47,34.45
6498,2771,26,50.0
6499,48476,7,52.6
6500,19963,45,46.91
6501,378,28,48.77
6502,15986,37,43.95
6503,35662,6,27.39
6504,21306,34,5.05
6505,31691,37,69.81
6506,10030,32,5.27
6507,10895,6,98.04
6508,28036,49,5.09
6509,25623,5,156.54
6510,32715,47,0.87
6511,41448,3,96.92
6512,28238,30,45.73
6513,25888,37,7.24
6514,17835,18,21.96
6515,49960,25,65.41
6516,47759,10,43.88
6517,33698,43,75.06
6518,28991,9,17.33
6519,25037,30,63.99
6520,24933,8,24.1
6521,45951,20,43.6
6522,16251,31,3.72
6523,2613,42,34.16
6524,35873,22,13.78
6525,47465,16,71.45
6526,46311,43,30.3
6527,46712,45,12.65
6528,2250,14,40.83
6529,6089,9,28.57
6530,11280,7,34.7
6531,25956,12,8.19
6532,29197,44,56.89
6533,9916,5,39.82
6534,47291,21,47.97
6535,15711,3,22.05
6536,21369,50,109.58
6537,36772,40,178.23
6538,30981,28,11.96
6539,32900,4,16.24
6540,30417,15,35.41
6541,13448,37,26.17
6542,1076,1,28.37
6543,139,32,88.79
6544,35757,11,37.54
6545,5021,29,59.87
6546,14802,30,30.51
6547,21219,48,137.33
6548,4021,30,34.82
6549,39828,4,37.26
6550,41463,4,22.84
6551,13060,45,37.72
6552,34371,46,51.07
6553,47508,50,6.93
6554,21746,33,91.24
6555,44942,4,27.13
6556,13576,43,67.14
6557,7398,40,46.24
6558,34415,28,82.69
6559,48447,7,99.82
6560,47408,24,2.98
6561,40482,35,72.04
6562,19532,43,3.54
6563,31207,19,27.17
6564,38741,26,111.43
6565,20553,31,2.18
6566,13978,29,41.41
6567,24073,3,49.22
6568,49564,49,21.41
6569,49420,2,17.67
6570,14119,35,95.44
6571,3263,15,175.5
6572,34298,49,29.37
6573,39566,41,15.71
6574,4799,3,15.04
6575,10649,35,28.68
6576,32083,25,17.11
6577,3080,21,79.48
6578,44537,30,109.8
6579,7439,2,35.71
6580,20893,18,89.93
6581,23617,5,38.36
6582,3045,29,32.62
6583,20367,41,11.01
6584,42325,23,71.18
6585,315,35,10.77
6586,22984,13,36.28
6587,43578,36,51.31
6588,485,9,42.64
6589,32419,41,4.75
6590,7195,28,90.19
6591,17070,22,70.22
6592,47454,14,110.5
6593,901,38,41.55
6594,22169,8,15.62
6595,45259,3,112.94
6596,15999,45,35.28
6597,1855,39,43.0
6598,949,6,32.02
6599,16496,27,56.28
6600,36022,41,3.6
6601,21964,9,23.26
6602,12456,11,104.23
6603,37710,38,15.23
6604,2576,37,42.79
6605,36004,14,60.1
6606,11441,13,72.92
6607,11922,29,46.5
6608,5392,16,64.02
6609,31259,7,8.86
6610,3219,16,40.18
6611,46716,5,46.8
6612,23539,25,18.93
6613,14047,15,69.28
6614,9061,21,41.31
6615,7931,30,95.8
6616,28636,44,36.12
6617,16696,7,56.86
6618,27117,3,36.51
6619,37128,5,24.18
6620,11677,47,4.55
6621,14652,28,55.78
6622,21961,21,52.08
6623,18035,17,3.23
6624,11309,42,59.24
6625,40074,46,41.33
6626,622,48,145.62
6627,35928,47,2.38
6628,8412,16,46.89
6629,16248,13,40.74
6630,45404,4,38.68
6631,46443,34,14.71
6632,46391,3,28.65
6633,36228,23,119.55
6634,3909,19,11.31
6635,12324,22,44.99
6636,3027,40,31.3
6637,34623,46,30.21
6638,22508,30,35.24
6639,548,1,18.48
6640,46472,40,26.5
6641,44429,36,17.66
6642,45627,23,38.09
6643,49844,19,21.03
6644,23382,33,7.32
6645,6471,9,1.16
6646,46518,16,52.73
6647,26659,15,9.55
6648,10893,36,140.11
6649,43197,19,43.47
6650,22889,49,11.44
6651,31811,5,57.26
6652,40142,50,35.02
6653,2735,47,12.26
6654,13833,44,43.95
6655,1926,5,14.64
6656,44473,20,53.74
6657,34644,47,21.58
6658,12717,28,70.71
6659,49320,41,13.91
6660,25630,4,32.24
6661,5718,10,57.23
6662,22945,9,13.4
6663,14677,30,102.58
6664,2550,42,128.86
6665,27719,19,32.11
6666,14408,19,58.56
6667,12700,44,26.05
6668,49398,37,3.65
6669,18182,8,2.09
6670,3841,12,3.52
6671,26394,34,1.98
6672,43819,10,58.45
6673,6701,50,42.88
6674,41491,21,46.01
6675,8287,35,25.98
6676,24561,21,142.64
6677,42811,39,13.27
6678,32150,32,21.45
6679,36852,4,24.54
6680,30991,26,42.23
6681,4575,34,7.17
6682,46480,15,97.81
6683,19048,31,18.55
6684,40771,23,41.93
6685,47222,33,50.89
6686,28247,19,48.64
6687,48597,16,13.76
6688,3978,33,28.77
6689,6830,5,59.34
6690,20005,13,87.42
6691,34851,37,66.48
6692,23557,20,35.31
6693,17744,40,54.29
6694,3808,31,9.28
6695,18437,31,43.97
6696,24564,24,32.62
6697,13517,10,5.45
6698,31490,37,24.93
6699,18737,8,10.55
6700,5348,47,14.4
6701,34237,2,4.45
6702,44939,1,32.89
6703,40101,27,63.92
6704,24949,39,15.12
6705,3980,50,12.19
6706,20583,21,60.71
6707,5939,42,120.38
6708,6948,23,1.69
6709,45078,39,49.28
6710,40617,13,7.51
6711,41707,17,14.55
6712,47996,12,15.99
6713,43955,31,25.61
6714,34537,16,26.37
6715,43666,15,44.7
6716,46280,29,26.24
6717,12236,37,38.73
6718,39341,20,109.67
6719,48805,43,107.73
6720,28142,37,50.63
6721,41510,17,9.7
6722,33316,3,88.25
6723,42759,12,6.88
6724,39623,29,102.44
6725,28619,18,14.09
6726,15280,27,29.99
6727,23290,46,4.7
6728,34865,49,24.88
6729,44445,35,25.74
6730,20470,5,75.27
6731,7209,14,29.92
6732,23295,43,113.31
6733,28746,38,18.36
6734,16754,24,18.86
6735,28070,3,17.8
6736,7376,41,11.18
6737,38440,10,42.01
6738,20839,15,37.57
6739,21692,10,40.53
6740,25172,13,27.25
6741,31492,42,35.97
6742,43581,26,58.65
6743,32117,5,48.68
6744,14529,5,13.68
6745,31327,50,44.3
6746,17433,23,57.39
6747,36687,4,64.18
6748,25868,45,32.78
6749,9117,37,39.11
6750,47807,26,79.07
6751,41953,22,83.53
6752,12085,15,4.58
6753,48911,28,10.18
6754,10937,43,63.38
6755,16369,35,19.6
6756,10403,49,15.62
6757,9909,24,118.75
6758,10876,18,48.83
6759,44997,43,12.08
6760,13241,31,43.44
6761,24264,25,72.28
6762,29487,28,127.57
6763,22414,14,34.24
6764,36621,32,17.12
6765,23371,21,25.6
6766,11272,4,50.54
6767,25143,48,150.66
6768,7549,9,30.9
6769,14344,20,30.53
6770,36073,12,20.66
6771,8770,37,8.78
6772,2823,4,59.9
6773,40473,50,106.39
6774,22550,26,21.17
6775,14239,35,9.75
6776,24091,19,6.47
6777,15131,27,42.62
6778,14790,16,127.56
6779,15436,6,23.37
6780,45070,25,49.01
6781,18357,21,173.54
6782,31108,2,11.61
6783,16481,13,41.3
6784,4466,42,48.1
6785,26474,45,19.09
6786,25866,8,7.26
6787,37099,24,149.24
6788,24611,30,25.17
6789,27073,29,24.95
6790,49909,34,9.06
6791,7591,27,28.68
6792,24429,5,62.49
6793,13770,19,25.56
6794,41453,18,3.81
6795,2723,29,62.39
6796,5286,21,131.14
6797,553,30,51.38
6798,23829,50,30.81
6799,15088,46,54.19
6800,36971,25,4.07
6801,26254,17,1.11
6802,27965,3,33.47
6803,34510,28,10.22
6804,48304,33,62.16
6805,32398,29,64.47
6806,34861,39,79.77
6807,21378,25,24.95
6808,10435,9,52.61
6809,13059,46,44.22
6810,47306,43,26.7
6811,40494,27,54.73
6812,35141,9,18.62
6813,48205,37,104.88
6814,1521,47,2.93
6815,29016,10,37.13
6816,28480,30,39.44
6817,8921,29,55.62
6818,237,19,11.03
6819,25355,6,2.93
6820,13008,5,6.67
6821,46579,30,90.11
6822,29369,15,21.98
6823,14311,4,67.88
6824,41189,40,6.74
6825,31876,48,59.79
6826,16796,34,2.87
6827,8407,21,47.96
6828,24408,21,70.01
6829,26840,10,4.88
6830,5423,49,19.14
6831,18940,41,30.47
6832,29147,25,28.51
6833,46901,37,10.71
6834,49128,10,43.33
6835,4072,38,59.22
6836,6073,16,45.48
6837,13205,25,36.16
6838,12967,10,26.88
6839,10503,50,49.52
6840,10287,21,103.93
6841,12081,44,56.12
6842,34805,3,62.05
6843,39990,5,7.07
6844,28436,4,79.43
6845,9792,24,12.33
6846,1318,19,25.43
6847,12207,40,16.42
6848,15903,22,75.82
6849,392,1,75.24
6850,44504,45,5.02
6851,11746,8,30.02
6852,44959,33,82.22
6853,12328,7,204.53
6854,3669,39,40.11
6855,21201,18,63.57
6856,29728,14,24.26
6857,41476,23,37.8
6858,2214,5,67.48
6859,1310,36,104.43
6860,38076,33,74.07
6861,7984,10,14.51
6862,40772,12,29.99
6863,32630,37,78.38
6864,48742,49,48.52
6865,10726,35,10.42
6866,3734,23,40.01
6867,41847,34,2.85
6868,12391,31,33.12
6869,17335,29,6.35
6870,38799,22,94.16
6871,5954,28,4.07
6872,10554,44,35.1
6873,44087,20,103.97
6874,49829,17,5.13
6875,7668,17,2.56
6876,19246,28,106.71
6877,23750,22,147.65
6878,21613,2,43.77
6879,25483,32,89.78
6880,2948,4,6.1
6881,9014,14,9.3
6882,12568,5,47.56
6883,7083,24,53.54
6884,2239,5,12.79
6885,32063,3,15.25
6886,9760,18,12.67
6887,27036,28,48.66
6888,6315,26,41.55
6889,12905,32,57.3
6890,862,28,59.41
6891,38544,6,220.61
6892,39624,10,26.87
6893,49745,30,20.63
6894,23689,10,6.8
6895,44340,30,35.16
6896,3176,12,5.1
6897,33480,21,59.62
6898,27758,6,171.35
6899,44773,17,16.98
6900,17428,10,19.21
6901,9275,35,14.55
6902,33670,48,28.94
6903,49233,7,98.83
6904,4102,42,19.66
6905,5891,14,43.48
6906,49294,46,136.91
6907,33000,33,42.83
6908,4452,50,52.21
6909,45679,3,43.9
6910,15876,20,58.78
6911,39009,8,7.04
6912,31815,40,78.78
6913,12831,20,150.37
6914,13394,35,9.78
6915,29275,50,54.39
6916,22496,30,101.65
6917,30082,50,42.05
6918,25183,23,82.89
6919,47237,25,45.02
6920,16326,10,22.26
6921,36594,11,38.65
6922,1450,14,33.64
6923,5361,33,4.27
6924,27262,24,56.97
6925,48208,9,10.52
6926,36440,36,157.13
6927,17840,25,1.7
6928,41406,40,12.02
6929,41659,15,25.23
6930,11150,37,24.67
6931,45841,25,16.08
6932,7378,18,32.52
6933,30805,39,15.56
6934,30397,9,34.28
6935,25244,39,15.11
6936,40081,11,85.84
6937,8577,50,29.68
6938,40886,32,34.34
6939,6768,38,11.23
6940,12544,22,104.56
6941,33041,20,88.36
6942,49479,30,15.15
6943,24104,47,17.11
6944,27431,30,82.64
6945,27808,12,29.42
6946,35607,43,32.3
6947,44493,32,56.14
6948,26525,6,65.3
6949,26893,33,60.78
6950,2929,25,85.32
6951,18059,23,49.43
6952,19265,6,11.22
6953,16307,41,17.84
6954,20966,37,34.01
6955,38965,25,18.33
6956,5922,22,101.81
6957,804,31,5.0
6958,39591,2,1.53
6959,23650,12,24.98
6960,8249,27,52.66
6961,22404,5,44.52
6962,33539,21,13.59
6963,44468,20,35.05
6964,35406,48,118.38
6965,12975,8,17.23
6966,33457,29,44.03
6967,30755,3,18.13
6968,19878,49,2.53
6969,6024,12,6.44
6970,6508,20,22.39
6971,33863,28,7.72
6972,3874,32,21.58
6973,36775,4,48.74
6974,23175,35,77.37
6975,17961,3,14.01
6976,25523,11,59.9
6977,24558,9,19.16
6978,5686,10,39.28
6979,24737,15,61.5
6980,6116,3,85.4
6981,40172,41,4.46
6982,42966,24,48.01
6983,12442,23,5.8
6984,32925,32,49.53
6985,46114,28,122.72
6986,39743,14,27.65
6987,33783,48,7.07
6988,24911,42,51.31
6989,2042,22,147.65
6990,9054,38,13.72
6991,31770,44,56.5
6992,31476,43,34.26
6993,2418,8,0.99
6994,9475,14,52.48
6995,32116,47,12.12
6996,12180,45,26.36
6997,24032,24,20.66
6998,43799,3,12.85
6999,48887,23,44.67
7000,31594,29,110.7
7001,34707,50,23.77
7002,1834,25,4.73
7003,14833,10,10.08
7004,37781,25,8.32
7005,45279,47,2.34
7006,11445,26,40.75
7007,31869,48,72.22
7008,28590,40,82.46
7009,36762,29,1.56
7010,19207,44,6.93
7011,7548,38,28.38
7012,13276,44,56.93
7013,9196,6,82.66
7014,31821,15,23.37
7015,41855,14,45.9
7016,15179,3,38.56
7017,47344,41,5.48
7018,35800,19,83.33
7019,44066,43,91.22
7020,10105,1,10.96
7021,10675,26,117.12
7022,17362,50,122.75
7023,15272,45,52.4
7024,48518,14,120.16
7025,41684,4,24.2
7026,21560,10,15.23
7027,4862,10,47.23
7028,1906,3,127.98
7029,46643,35,67.84
7030,12483,37,12.89
7031,38680,15,81.19
7032,44638,3,138.25
7033,3117,15,36.86
7034,14145,33,13.55
7035,9625,31,20.72
7036,46447,32,33.69
7037,15075,1,33.04
7038,259,38,2.17
7039,38176,47,10.25
7040,16250,49,6.68
7041,20723,41,6.69
7042,8871,14,22.54
7043,42425,13,19.8
7044,16465,42,21.0
7045,48628,18,137.51
7046,44863,36,7.5
7047,4409,15,38.28
7048,42659,36,74.88
7049,45837,1,10.23
7050,17796,49,54.22
7051,42655,45,51.88
7052,45031,22,45.69
7053,20377,26,71.18
7054,27691,18,78.92
7055,14943,9,2.96
7056,38256,45,22.44
7057,46257,3,40.36
7058,47393,5,28.19
7059,17970,20,15.51
7060,11654,12,13.13
7061,20550,50,117.26
7062,16692,30,9.76
7063,43055,30,57.77
7064,1127,38,15.75
7065,44821,32,36.11
7066,44966,8,47.7
7067,45827,27,17.29
7068,21095,17,12.89
7069,5674,19,26.07
7070,27227,42,63.44
7071,4437,14,52.73
7072,7854,27,43.76
7073,25733,27,13.17
7074,22575,20,30.14
7075,27078,4,27.44
7076,41083,10,5.35
7077,21216,46,68.36
7078,15483,38,21.49
7079,39062,40,30.29
7080,1665,43,31.86
7081,2700,49,12.57
7082,6134,47,4.93
7083,33131,21,64.32
